,period,stateid,sectorid,price,revenue,sales,GDP
5104,2009,WSC,ALL,8.94,46664.86599,521738.68596,14478.064934
5105,2009,ESC,RES,9.61,11184.7902,116420.18199,14478.064934
5106,2009,ESC,IND,5.83,6684.64242,114563.69399,14478.064934
5107,2009,ESC,COM,9.26,7563.93971,81714.667,14478.064934
5108,2009,SAT,RES,11.32,39175.95521,346028.36399,14478.064934
5109,2009,SAT,COM,9.61,29180.84421,303540.92202,14478.064934
5110,2009,SAT,ALL,9.87,77376.5928,783606.373,14478.064934
5111,2009,WNC,RES,9.14,9300.99448,101714.633,14478.064934
5112,2009,WNC,IND,5.72,4487.01279,78398.96,14478.064934
5113,2009,WNC,COM,7.43,7258.64799,97740.46999,14478.064934
5114,2009,ENC,RES,10.92,19943.36641,182552.93404,14478.064934
5115,2009,ENC,COM,9.21,16554.04929,179733.83597,14478.064934
5116,2009,ENC,ALL,8.91,48706.7788,546707.52501,14478.064934
5117,2009,MAT,RES,14.84,19145.78679,128984.77999,14478.064934
5118,2009,MAT,IND,8.04,5246.37055,65218.42999,14478.064934
5119,2009,MAT,ALL,12.92,46438.78298,359561.68799,14478.064934
5120,2009,NEW,TRA,8.19,44.54791,543.688,14478.064934
5121,2009,NEW,RES,17.48,8024.29321,45892.923,14478.064934
5122,2009,NEW,COM,15.21,6879.96981,45225.788,14478.064934
5123,2009,NEW,ALL,15.65,18646.05265,119170.564,14478.064934
5124,2009,WY,RES,8.58,233.2859,2719.52401,14478.064934
5125,2009,WY,IND,4.83,461.8674,9554.268,14478.064934
5126,2009,WY,ALL,6.08,1007.3843,16561.93701,14478.064934
5127,2009,WI,RES,11.94,2556.65321,21421.04501,14478.064934
5128,2009,WI,COM,9.57,2149.95729,22475.84597,14478.064934
5129,2009,WI,ALL,9.38,6214.47089,66286.43898,14478.064934
5130,2009,WV,RES,7.9,915.79,11587.693,14478.064934
5131,2009,WV,IND,5.24,575.931,10985.114,14478.064934
5132,2009,WV,ALL,6.65,2012.755,30271.329,14478.064934
5133,2009,WA,TRA,5.91,0.155,2.624,14478.064934
5134,2009,WA,RES,7.67,2821.81511,36768.18399,14478.064934
5135,2009,WA,COM,6.97,2096.84103,30068.674,14478.064934
5136,2009,WA,ALL,6.59,5947.50816,90210.00198,14478.064934
5137,2009,VA,RES,10.61,4747.64789,44763.019,14478.064934
5138,2009,VA,COM,8.06,3772.48083,46828.102,14478.064934
5139,2009,VA,ALL,8.93,9689.11661,108462.463,14478.064934
5140,2009,VT,IND,9.21,127.424,1383.491,14478.064934
5141,2009,VT,COM,12.93,257.532,1991.194,14478.064934
5142,2009,VT,ALL,12.75,701.0553,5496.513,14478.064934
5143,2009,UT,RES,8.48,739.9088,8725.27399,14478.064934
5144,2009,MD,RES,14.98,4037.17579,26944.566,14478.064934
5146,2009,MD,IND,9.96,526.55671,5285.833,14478.064934
5147,2009,MD,COM,11.98,3571.97185,29806.001,14478.064934
5148,2009,MD,ALL,13.09,8193.72396,62589.143,14478.064934
5150,2009,ME,RES,15.64,681.75389,4360.002,14478.064934
5152,2009,ME,ALL,13.12,1480.86546,11282.967,14478.064934
5154,2009,LA,IND,5.25,1345.644,25613.203,14478.064934
5157,2009,KY,COM,7.63,1429.5386,18733.92,14478.064934
5159,2009,KS,IND,6.1,615.6679,10087.27699,14478.064934
5162,2009,IA,COM,7.55,884.2477,11706.30598,14478.064934
5163,2009,IN,RES,9.5,3093.21931,32548.11302,14478.064934
5165,2009,IN,ALL,7.62,7566.52981,99311.81302,14478.064934
5167,2009,IL,IND,7.01,2911.34475,41507.31401,14478.064934
5168,2009,ID,RES,7.8,667.1766,8553.61,14478.064934
5170,2009,ID,COM,6.49,389.4804,6005.433,14478.064934
5171,2009,MA,IND,14.07,2357.29051,16754.266,14478.064934
5172,2009,MA,COM,15.37,2731.15995,17774.774,14478.064934
5173,2009,MA,ALL,15.45,8396.6854,54359.198,14478.064934
5174,2009,MD,TRA,10.5,58.01961,552.743,14478.064934
5177,2009,MT,IND,5.46,260.50418,4772.512,14478.064934
5178,2009,MO,TRA,5.83,1.238,21.241,14478.064934
5180,2009,MO,COM,6.96,2130.80259,30604.88001,14478.064934
5181,2009,MS,RES,10.22,1849.917,18095.19401,14478.064934
5183,2009,MS,IND,6.61,987.9992,14940.49,14478.064934
5184,2009,MS,COM,9.5,1236.2072,13013.47,14478.064934
5185,2009,MS,ALL,8.85,4074.12341,46049.154,14478.064934
5186,2009,MN,TRA,7.73,1.692,21.89,14478.064934
5187,2009,MN,RES,10.04,2212.3405,22033.95899,14478.064934
5189,2009,MN,IND,6.26,1229.05389,19637.12701,14478.064934
5190,2009,MN,COM,7.92,1766.0497,22311.48701,14478.064934
5191,2009,MN,ALL,8.14,5209.13609,64004.463,14478.064934
5192,2009,MI,TRA,10.79,0.5856,5.428,14478.064934
5193,2009,MI,RES,11.6,3812.65787,32854.122,14478.064934
5195,2009,MI,IND,6.98,1912.76583,27391.101,14478.064934
5196,2009,MI,COM,9.24,3500.7396,37870.363,14478.064934
5197,2009,MI,ALL,9.4,9226.7489,98121.014,14478.064934
5198,2009,MA,TRA,6.2,22.05939,355.511,14478.064934
5199,2009,MA,RES,16.87,3286.17556,19474.64701,14478.064934
5203,2009,HI,IND,18.14,668.1373,3682.9,14478.064934
5204,2009,GA,TRA,7.03,12.6073,179.409,14478.064934
5206,2009,GA,COM,8.94,4120.17681,46080.389,14478.064934
5207,2009,FL,TRA,10.48,8.8262,84.215,14478.064934
5208,2008,AZ,IND,6.57,846.00959,12869.35101,14769.857911
5210,2008,KS,IND,5.69,624.54914,10967.12502,14769.857911
5211,2008,KS,COM,7.44,1153.27887,15496.01205,14769.857911
5213,2008,IN,TRA,9.6,1.875,19.527,14769.857911
5216,2008,GA,TRA,7.15,12.984,181.576,14769.857911
5217,2008,DC,TRA,14.01,43.75882,312.231,14769.857911
5218,2008,CT,TRA,15.44,29.39962,190.433,14769.857911
5219,2008,CO,TRA,8.32,4.041,48.584,14769.857911
5223,2008,ESC,TRA,10.17,0.195,1.918,14769.857911
5224,2008,WNC,TRA,6.67,3.041,45.621,14769.857911
5227,2008,TX,TRA,8.64,5.919,68.544,14769.857911
5228,2008,TN,TRA,10.17,0.195,1.918,14769.857911
5231,2008,NY,TRA,12.64,368.89342,2918.079,14769.857911
5232,2008,NJ,TRA,13.23,39.89068,301.518,14769.857911
5236,2008,MO,TRA,5.4,1.282,23.752,14769.857911
5237,2008,MN,TRA,8.04,1.759,21.869,14769.857911
5238,2008,MA,TRA,10.06,33.37004,331.744,14769.857911
5240,2008,IA,IND,4.81,924.835,19237.067,14769.857911
5241,2008,IA,COM,7.18,874.82182,12177.84299,14769.857911
5242,2008,IN,RES,8.87,3015.42551,33980.41099,14769.857911
5243,2008,IN,COM,7.82,1920.57059,24569.628,14769.857911
5244,2008,IN,ALL,7.09,7581.71941,106980.704,14769.857911
5245,2008,IL,RES,11.07,5177.69059,46780.34599,14769.857911
5246,2008,IL,IND,7.34,3338.94136,45503.18901,14769.857911
5247,2008,IL,ALL,9.23,13345.69255,144619.914,14769.857911
5248,2008,ID,RES,6.99,597.05939,8539.74301,14769.857911
5249,2008,ID,COM,5.72,346.1624,6048.579,14769.857911
5250,2008,ID,ALL,5.69,1360.87719,23901.49001,14769.857911
5251,2008,HI,IND,26.05,990.9356,3804.289,14769.857911
5252,2008,HI,COM,29.72,1040.4951,3500.753,14769.857911
5253,2008,GA,RES,9.93,5517.4537,55586.62401,14769.857911
5254,2008,GA,COM,9.07,4250.11049,46876.48201,14769.857911
5255,2008,GA,ALL,8.84,11950.66147,135173.514,14769.857911
5256,2008,FL,RES,11.65,13278.7144,113936.97801,14769.857911
5257,2008,FL,IND,8.25,1562.08919,18944.917,14769.857911
5258,2008,FL,ALL,10.74,24295.91209,226172.795,14769.857911
5259,2008,DC,RES,12.78,244.86776,1915.64,14769.857911
5260,2008,DC,COM,13.3,1214.44275,9131.317,14769.857911
5261,2008,DC,ALL,13.18,1530.45439,11616.234,14769.857911
5262,2008,DE,RES,13.93,616.99717,4428.194,14769.857911
5263,2008,DE,IND,10.49,312.84724,2981.721,14769.857911
5264,2008,DE,COM,12.09,524.78485,4338.868,14769.857911
5265,2008,CT,RES,19.54,2487.86144,12729.694,14769.857911
5266,2008,CT,COM,17.12,2339.86528,13665.139,14769.857911
5267,2008,CT,ALL,17.8,5509.69495,30956.544,14769.857911
5268,2008,CO,IND,6.65,919.2474,13822.482,14769.857911
5269,2008,CO,COM,8.57,1761.8832,20550.91601,14769.857911
5270,2008,CA,TRA,8.16,70.69513,866.814,14769.857911
5271,2008,CA,RES,13.81,12594.72453,91230.81799,14769.857911
5272,2008,CA,COM,12.54,15684.22943,125026.31699,14769.857911
5273,2008,CA,ALL,12.49,33496.75209,268155.21898,14769.857911
5274,2008,AR,RES,9.27,1612.75991,17392.467,14769.857911
5275,2008,AR,IND,5.89,1003.6163,17038.455,14769.857911
5276,2008,AR,ALL,7.6,3506.79941,46134.68101,14769.857911
5277,2008,AZ,RES,10.27,3412.2973,33236.37,14769.857911
5278,2008,AZ,COM,8.93,2693.1653,30162.195,14769.857911
5279,2008,AZ,ALL,9.11,6951.47219,76267.91602,14769.857911
5280,2008,AK,RES,16.56,352.59488,2129.81099,14769.857911
5281,2008,AK,IND,14.17,190.5361,1344.351,14769.857911
5282,2008,AK,ALL,14.74,932.23648,6325.94399,14769.857911
5283,2008,AL,RES,10.4,3347.56609,32184.54,14769.857911
5284,2008,AL,COM,9.87,2223.09391,22533.12,14769.857911
5285,2008,AL,ALL,8.59,7709.0825,89707.27901,14769.857911
5286,2008,RI,ALL,16.04,1253.79302,7818.594,14769.857911
5287,2008,OR,IND,5.26,680.99448,12945.224,14769.857911
5288,2008,OR,ALL,7.24,3562.1315,49187.47698,14769.857911
5289,2008,OK,RES,9.09,1987.2486,21861.11201,14769.857911
5290,2008,OK,COM,7.88,1498.5578,19022.30304,14769.857911
5291,2008,OK,ALL,7.81,4393.54808,56278.86606,14769.857911
5292,2008,OH,RES,10.06,5371.43904,53410.59898,14769.857911
5293,2008,OH,IND,6.2,3632.27407,58620.56701,14769.857911
5294,2008,OH,ALL,8.39,13376.17751,159388.80701,14769.857911
5295,2008,ND,RES,7.51,320.06801,4259.072,14769.857911
5296,2008,ND,COM,6.81,303.7765,4460.087,14769.857911
5297,2008,ND,ALL,6.69,830.43751,12416.07401,14769.857911
5298,2008,NC,RES,9.52,5306.23271,55751.20101,14769.857911
5299,2008,NC,IND,5.54,1537.28129,27772.662,14769.857911
5300,2008,NC,COM,7.55,3514.8406,46540.296,14769.857911
5301,2008,NY,RES,18.31,8978.1539,49033.94999,14769.857911
5302,2008,NY,COM,16.79,12999.86804,77415.59601,14769.857911
5303,2008,NY,ALL,16.47,23726.32899,144052.936,14769.857911
5304,2008,NM,RES,10.01,638.5025,6378.856,14769.857911
5305,2008,NM,IND,6.38,436.09179,6831.086,14769.857911
5306,2008,NM,ALL,8.35,1839.84299,22038.108,14769.857911
5307,2008,NJ,RES,15.66,4559.9417,29111.023,14769.857911
5308,2008,NJ,COM,14.03,5693.75041,40569.713,14769.857911
5309,2008,NJ,ALL,14.43,11615.31046,80519.543,14769.857911
5310,2008,NH,IND,13.13,271.23318,2065.243,14769.857911
5311,2008,NH,COM,14.3,645.90728,4518.095,14769.857911
5312,2008,NH,ALL,14.63,1606.30853,10977.289,14769.857911
5313,2008,NV,RES,11.93,1438.7141,12060.515,14769.857911
5314,2008,NV,IND,7.98,1103.3706,13819.778,14769.857911
5315,2008,NV,ALL,9.89,3479.66538,35192.496,14769.857911
5316,2008,NE,RES,7.87,767.6098,9755.62602,14769.857911
5317,2008,NE,COM,6.68,631.15631,9441.47701,14769.857911
5318,2008,NE,ALL,6.58,1895.14591,28821.02103,14769.857911
5319,2008,MT,IND,5.9,344.34467,5831.413,14769.857911
5320,2008,MT,COM,8.54,412.23858,4825.52,14769.857911
5321,2008,MO,RES,8.0,2831.57061,35389.94098,14769.857911
5322,2008,MO,COM,6.61,2057.04612,31117.85299,14769.857911
5323,2008,MO,ALL,6.84,5768.45943,84381.67599,14769.857911
5324,2008,MS,RES,10.39,1901.5023,18293.688,14769.857911
5325,2008,MS,IND,6.56,1061.78209,16194.91401,14769.857911
5326,2008,MS,ALL,8.99,4288.7003,47721.23501,14769.857911
5327,2008,MN,RES,9.74,2176.51439,22357.408,14769.857911
5328,2008,MN,COM,7.88,1780.91258,22604.48199,14769.857911
5329,2008,MN,ALL,7.79,5357.95376,68794.13798,14769.857911
5330,2008,MI,RES,10.75,3685.39001,34297.438,14769.857911
5331,2008,MI,IND,6.73,2186.01522,32504.51101,14769.857911
5332,2008,MI,ALL,8.93,9447.18607,105781.27101,14769.857911
5333,2008,MA,RES,17.56,3448.66646,19638.491,14769.857911
5334,2008,MA,COM,16.07,4271.23969,26582.327,14769.857911
5335,2008,MA,ALL,16.23,9072.45361,55884.10499,14769.857911
5336,2008,MD,RES,13.84,3756.58269,27144.255,14769.857911
5337,2008,MD,IND,10.38,586.53809,5649.943,14769.857911
5338,2008,MD,ALL,13.01,8236.70324,63325.77699,14769.857911
5339,2008,ME,RES,16.24,706.54417,4351.309,14769.857911
5340,2008,ME,COM,12.95,537.23724,4147.833,14769.857911
5341,2008,ME,ALL,13.8,1610.64473,11673.673,14769.857911
5342,2008,LA,RES,10.28,2966.8457,28848.402,14769.857911
5343,2008,LA,IND,7.94,2138.76388,26932.13199,14769.857911
5344,2008,LA,ALL,9.44,7428.46037,78725.77399,14769.857911
5345,2008,KY,RES,7.94,2189.6591,27561.64101,14769.857911
5346,2008,KY,COM,7.29,1433.4501,19668.99999,14769.857911
5347,2008,KY,ALL,6.26,5847.5652,93428.41398,14769.857911
5348,2008,MAT,IND,8.3,6085.23291,73353.42302,14769.857911
5349,2008,MAT,COM,13.99,23137.38807,165332.259,14769.857911
5350,2008,NEW,TRA,12.02,62.76966,522.177,14769.857911
5351,2008,NEW,RES,17.65,8172.11705,46289.626,14769.857911
5352,2008,NEW,COM,15.77,8619.17848,54656.75899,14769.857911
5353,2008,NEW,ALL,16.06,19760.77294,123051.40899,14769.857911
5354,2008,WY,RES,8.21,223.32569,2718.705,14769.857911
5355,2008,WY,IND,4.47,427.6299,9560.17299,14769.857911
5356,2008,WY,ALL,5.67,946.88169,16690.24899,14769.857911
5357,2008,WI,RES,11.51,2529.65019,21976.10601,14769.857911
5358,2008,WI,COM,9.28,2177.17139,23473.454,14769.857911
5359,2008,WI,ALL,9.0,6313.06569,70121.82701,14769.857911
5360,2008,WV,RES,7.06,830.683,11762.543,14769.857911
5361,2008,WV,IND,4.2,619.659,14738.253,14769.857911
5362,2008,WV,COM,6.08,468.984,7715.876,14769.857911
5363,2008,WA,TRA,5.82,0.091,1.563,14769.857911
5364,2008,WA,RES,7.54,2740.943,36335.84701,14769.857911
5365,2008,WA,COM,6.77,2023.57388,29878.288,14769.857911
5366,2008,WA,ALL,6.55,5719.3251,87332.884,14769.857911
5367,2008,VA,RES,9.62,4288.12665,44596.588,14769.857911
5368,2008,VA,IND,5.82,1072.33189,18437.71301,14769.857911
5369,2008,VA,ALL,8.0,8808.9362,110106.33701,14769.857911
5370,2008,VT,RES,14.48,308.8431,2133.497,14769.857911
5371,2008,VT,COM,12.49,255.1863,2042.917,14769.857911
5372,2008,VT,ALL,12.33,707.8781,5741.204,14769.857911
5373,2008,UT,RES,8.26,725.30781,8786.27801,14769.857911
5374,2008,UT,IND,4.59,417.04091,9086.145,14769.857911
5375,2008,UT,ALL,6.49,1830.44201,28191.51101,14769.857911
5376,2008,TX,IND,8.79,9306.58527,105868.44301,14769.857911
5377,2008,TX,COM,10.75,12211.71922,113637.612,14769.857911
5378,2008,US,TRA,10.71,819.75724,7653.211,14769.857911
5379,2008,US,IND,6.96,70230.87926,1009516.17808,14769.857911
5380,2008,US,COM,10.26,137035.99829,1336133.48507,14769.857911
5381,2008,PACN,RES,25.99,1355.18228,5215.04799,14769.857911
5382,2008,PACN,IND,22.95,1181.4717,5148.64,14769.857911
5383,2008,PACN,ALL,23.73,3966.25457,16716.22299,14769.857911
5384,2008,PACC,TRA,8.12,72.07213,887.417,14769.857911
5385,2008,PACC,RES,11.55,17026.49544,147476.50899,14769.857911
5386,2008,PACC,COM,11.04,18896.82641,171217.97398,14769.857911
5387,2008,PACC,ALL,10.57,42778.20869,404675.57997,14769.857911
5388,2008,MTN,RES,9.84,9255.87051,94110.425,14769.857911
5389,2008,MTN,IND,6.05,4911.39026,81133.59601,14769.857911
5390,2008,MTN,ALL,8.18,22071.60002,269750.64303,14769.857911
5391,2008,WSC,RES,11.86,23279.12151,196342.02901,14769.857911
5392,2008,WSC,IND,8.08,13356.70712,165234.48101,14769.857911
5393,2008,WSC,COM,10.12,16922.88791,167303.33105,14769.857911
5394,2008,ESC,RES,9.32,11177.62269,119986.42099,14769.857911
5395,2008,ESC,COM,9.07,7699.89951,84852.299,14769.857911
5396,2008,ESC,ALL,7.87,26365.78209,335026.70699,14769.857911
5397,2008,SAT,RES,10.67,36778.64956,344849.29002,14769.857911
5398,2008,SAT,IND,6.28,9457.92933,150558.15399,14769.857911
5399,2008,SAT,COM,9.31,28510.06827,306365.17999,14769.857911
5400,2008,WNC,RES,8.67,8996.7355,103742.76199,14769.857911
5401,2008,WNC,COM,7.13,7096.44422,99538.12703,14769.857911
5402,2008,WNC,ALL,7.13,20749.45825,290840.12605,14769.857911
5403,2008,ENC,TRA,7.86,50.14625,637.723,14769.857911
5404,2008,ENC,IND,6.39,13407.32307,209711.67204,14769.857911
5405,2008,ENC,COM,9.04,16826.77656,186098.22801,14769.857911
5406,2008,MAT,TRA,11.61,474.07952,4082.651,14769.857911
5407,2008,MAT,RES,14.88,19675.0864,132204.73499,14769.857911
5408,2008,US,RES,11.26,155496.47628,1380661.74496,14769.857911
5410,2008,US,ALL,9.74,363583.11107,3733964.61911,14769.857911
5412,2008,PACN,COM,22.5,1429.6006,6352.535,14769.857911
5414,2008,PACC,IND,7.97,6782.81471,85093.67999,14769.857911
5415,2008,MTN,TRA,8.25,7.411,89.829,14769.857911
5417,2008,MTN,COM,8.36,7896.92825,94416.79302,14769.857911
5418,2008,WSC,TRA,8.88,6.5821,74.127,14769.857911
5420,2008,WSC,ALL,10.13,53565.29865,528953.96808,14769.857911
5422,2008,ESC,IND,5.75,7488.0649,130186.06899,14769.857911
5423,2008,SAT,TRA,10.94,143.46057,1311.748,14769.857911
5425,2008,SAT,ALL,9.33,74890.10773,803084.372,14769.857911
5427,2008,WNC,IND,5.32,4653.23753,87513.61603,14769.857911
5428,2008,ENC,RES,10.39,19779.59535,190444.89998,14769.857911
5430,2008,ENC,ALL,8.53,50063.84123,586892.52302,14769.857911
5431,2008,PA,TRA,7.57,65.29542,863.054,14769.857911
5432,2008,PA,RES,11.35,6136.99081,54059.762,14769.857911
5434,2008,PA,IND,7.03,3384.0916,48130.82301,14769.857911
5435,2008,PA,COM,9.39,4443.76962,47346.94999,14769.857911
5436,2008,PA,ALL,9.33,14030.14745,150400.589,14769.857911
5437,2008,OR,TRA,6.75,1.286,19.04,14769.857911
5438,2008,OR,RES,8.49,1690.82791,19909.844,14769.857911
5440,2008,OR,COM,7.29,1189.02311,16313.36899,14769.857911
5442,2008,OK,IND,5.9,907.74168,15395.45101,14769.857911
5443,2008,OH,TRA,10.68,5.06,47.4,14769.857911
5445,2008,OH,COM,9.23,4367.4044,47310.24101,14769.857911
5447,2008,ND,IND,5.59,206.593,3696.915,14769.857911
5448,2008,NC,TRA,6.57,0.335,5.098,14769.857911
5450,2008,NC,ALL,7.96,10358.68959,130069.25701,14769.857911
5452,2008,NY,IND,9.39,1379.41363,14685.311,14769.857911
5455,2008,NM,COM,8.67,765.2487,8828.166,14769.857911
5457,2008,NJ,IND,12.54,1321.72767,10537.289,14769.857911
5458,2008,NH,RES,15.68,689.16807,4393.951,14769.857911
5460,2008,NV,TRA,9.47,0.783,8.271,14769.857911
5462,2008,NV,COM,10.07,936.79768,9303.932,14769.857911
5464,2008,NE,IND,5.16,496.3798,9623.91801,14769.857911
5465,2008,MT,RES,9.13,426.21774,4669.46699,14769.857911
5467,2008,MT,ALL,7.72,1182.80099,15326.39999,14769.857911
5469,2008,MO,IND,4.92,878.5607,17850.13001,14769.857911
5472,2008,MS,COM,10.02,1325.4159,13232.63301,14769.857911
5474,2008,MN,IND,5.87,1398.7678,23810.37899,14769.857911
5475,2008,MI,TRA,11.83,0.579,4.896,14769.857911
5477,2008,MI,COM,9.17,3575.20184,38974.426,14769.857911
5479,2008,MA,IND,14.14,1319.17742,9331.54299,14769.857911
5480,2008,MD,TRA,11.77,62.22975,528.586,14769.857911
5482,2008,MD,COM,12.77,3831.35271,30002.993,14769.857911
5484,2008,ME,IND,11.56,366.86332,3174.531,14769.857911
5485,2008,LA,TRA,11.88,0.615,5.175,14769.857911
5487,2008,LA,COM,10.12,2322.2358,22940.065,14769.857911
5490,2008,KY,IND,4.82,2224.456,46197.77299,14769.857911
5491,2008,KS,RES,8.89,1200.85821,13501.92401,14769.857911
5493,2008,KS,ALL,7.45,2978.68623,39965.06107,14769.857911
5495,2008,MAT,ALL,13.17,49371.7869,374973.06801,14769.857911
5497,2008,NEW,IND,13.47,2906.70775,21582.847,14769.857911
5500,2008,WY,COM,6.71,295.92611,4411.371,14769.857911
5502,2008,WI,IND,6.51,1606.2441,24672.267,14769.857911
5503,2008,WV,TRA,6.32,0.28,4.431,14769.857911
5505,2008,WV,ALL,5.61,1919.606,34221.103,14769.857911
5507,2008,WA,IND,4.52,954.71722,21117.18599,14769.857911
5508,2008,VA,TRA,7.8,15.14,194.063,14769.857911
5511,2008,AK,COM,13.64,389.1055,2851.782,14769.857911
5513,2008,AL,IND,6.11,2138.42249,34989.61901,14769.857911
5515,2008,VA,COM,7.32,3433.33767,46877.973,14769.857911
5517,2008,VT,IND,9.19,143.8487,1564.79,14769.857911
5518,2008,UT,TRA,7.85,2.587,32.974,14769.857911
5520,2008,UT,COM,6.66,685.5063,10286.11401,14769.857911
5521,2008,TX,RES,13.03,16712.2673,128240.04801,14769.857911
5523,2008,TX,ALL,10.99,38236.49079,347814.64702,14769.857911
5524,2008,TN,RES,8.91,3738.89519,41946.55199,14769.857911
5526,2008,TN,IND,6.29,2063.40431,32803.76299,14769.857911
5527,2008,TN,COM,9.24,2717.9396,29417.54601,14769.857911
5528,2008,TN,ALL,8.18,8520.4341,104169.77899,14769.857911
5530,2008,SD,RES,8.27,364.50699,4405.631,14769.857911
5532,2008,SD,IND,5.31,123.5521,2328.082,14769.857911
5533,2008,SD,COM,6.97,295.45201,4240.373,14769.857911
5534,2008,SD,ALL,7.14,783.5111,10974.086,14769.857911
5536,2008,SC,RES,9.89,2938.9915,29727.267,14769.857911
5538,2008,SC,IND,5.37,1569.68429,29247.067,14769.857911
5539,2008,SC,COM,8.42,1825.83971,21676.238,14769.857911
5540,2008,SC,ALL,7.85,6334.51549,80650.572,14769.857911
5542,2008,RI,RES,17.45,531.03381,3042.684,14769.857911
5544,2008,RI,IND,14.23,153.01652,1075.462,14769.857911
5545,2008,RI,COM,15.4,569.74269,3700.448,14769.857911
5546,2008,IA,RES,9.49,1335.60749,14073.15999,14769.857911
5548,2008,IA,ALL,6.89,3135.26431,45488.06998,14769.857911
5550,2008,IN,IND,5.46,2643.84831,48411.13802,14769.857911
5551,2008,IL,TRA,7.53,42.63225,565.9,14769.857911
5553,2008,IL,COM,9.25,4786.42834,51770.479,14769.857911
5555,2008,ID,IND,4.48,417.6554,9313.168,14769.857911
5556,2008,HI,RES,32.5,1002.5874,3085.237,14769.857911
5558,2008,HI,ALL,29.2,3034.0181,10390.279,14769.857911
5560,2008,GA,IND,6.67,2170.11329,32528.83198,14769.857911
5561,2008,FL,TRA,10.18,8.733,85.763,14769.857911
5563,2008,FL,COM,10.14,9446.3755,93205.13699,14769.857911
5565,2008,DC,IND,10.65,27.38505,257.046,14769.857911
5568,2008,DE,ALL,12.38,1454.62926,11748.783,14769.857911
5570,2008,CT,IND,14.93,652.56861,4371.278,14769.857911
5571,2008,CO,RES,10.13,1794.44599,17720.491,14769.857911
5573,2008,CO,ALL,8.59,4479.61759,52142.47301,14769.857911
5575,2008,CA,IND,10.09,5147.103,51031.27001,14769.857911
5576,2008,AR,TRA,11.79,0.0481,0.408,14769.857911
5578,2008,AR,COM,7.61,890.3751,11703.35101,14769.857911
5580,2007,ENC,COM,8.49,16003.424,188477.255,14474.226905
5581,2007,MA,ALL,15.16,8663.806,57138.822,14474.226905
5582,2007,MD,TRA,10.15,53.224,524.341,14474.226905
5583,2007,MD,RES,11.89,3353.162,28194.802,14474.226905
5585,2007,MD,IND,9.41,563.023,5980.358,14474.226905
5586,2007,MD,COM,11.58,3553.227,30691.159,14474.226905
5587,2007,MD,ALL,11.5,7522.636,65390.66,14474.226905
5589,2007,ME,RES,16.52,729.194,4413.151,14474.226905
5591,2007,ME,IND,14.11,458.667,3251.802,14474.226905
5592,2007,ME,COM,12.94,542.983,4195.249,14474.226905
5593,2007,ME,ALL,14.59,1730.844,11860.202,14474.226905
5594,2007,LA,TRA,13.91,0.432,3.106,14474.226905
5595,2007,LA,RES,9.37,2706.812,28877.812,14474.226905
5597,2007,LA,IND,6.77,1882.74,27798.818,14474.226905
5598,2007,LA,COM,9.13,2088.783,22887.201,14474.226905
5599,2007,LA,ALL,8.39,6678.767,79566.937,14474.226905
5601,2007,KY,RES,7.34,2055.657,28003.953,14474.226905
5603,2007,KY,IND,4.47,1984.095,44365.626,14474.226905
